time,amplitude
0.0,0.09901178204335469
0.0001,0.17337101243750308
0.0002,-0.08129283477351319
0.00030000000000000003,0.038258684162455314
0.0004,-0.033697208203309396
0.0005,-0.039882708229504606
0.0006000000000000001,-0.05488620205954429
0.0007,0.010443091172290073
0.0008,0.03579437679888994
0.0009000000000000001,0.059786202426748696
0.001,-0.043570281368359075
0.0011,-0.01884574603003051
0.0012000000000000001,0.03677822582423064
0.0013000000000000002,-0.06166765312970035
0.0014,-0.030656380621752372
0.0015,-0.10469456955950317
0.0016,-0.08476221842787562
0.0017000000000000001,0.11879623698026982
0.0018000000000000002,0.021031939985760067
0.0019,0.0076931469279203375
0.002,0.00021212713827690511
0.0021000000000000003,0.014101244874544295
0.0022,0.047835971525703555
0.0023,-0.16955835621699605
0.0024000000000000002,0.09510062134532182
0.0025,0.010764947718932702
0.0026000000000000003,0.1695189923960225
0.0027,0.06163683126425934
0.0028,0.020457105776047473
0.0029000000000000002,-0.10834724024466168
0.003,-0.02943160498993278
0.0031000000000000003,-0.1187115353908153
0.0032,-0.09735020498287117
0.0033,0.09853893644395278
0.0034000000000000002,-0.11295746165290661
0.0035,0.18499150849908613
0.0036000000000000003,0.027261706232738044
0.0037,-0.06045855280369644
0.0038,0.07570227595775081
0.0039000000000000003,-0.1301187309204421
0.004,0.004674237358222145
0.0041,-0.12276345764040027
0.004200000000000001,-0.027057296527309472
0.0043,-0.03535455783480717
0.0044,0.04596670807161672
0.0045000000000000005,-0.08387109269343539
0.0046,-0.09306679351988074
0.0047,-0.034373240690215794
0.0048000000000000004,-0.0725315225177489
0.0049,0.0850683717485161
0.005,-0.08450108834588618
0.0051,0.17924121630110026
0.005200000000000001,-0.02793183995783671
0.0053,0.11922751801792049
0.0054,0.1642119817961516
0.0055000000000000005,-0.057857859277833004
0.0056,-0.13636145420889756
0.0057,0.05735341844604687
0.0058000000000000005,-0.15838803674930038
0.0059,0.16953127108594845
0.006,0.14710840948262696
0.0061,0.0018245582230306937
0.006200000000000001,0.05589811438666647
0.0063,-0.10126339524652102
0.0064,0.038353500810333625
0.006500000000000001,0.05860255957013627
0.0066,-0.21813041764914665
0.0067,-0.1295649036424311
0.0068000000000000005,-0.09410542857471901
0.006900000000000001,0.1273395790896996
0.007,-0.10818358184344952
0.0071,0.004462741776719132
0.007200000000000001,0.10676436811926077
0.0073,-0.16738166334779855
0.0074,0.013998178620686487
0.007500000000000001,0.03946993783606564
0.0076,0.08625406444872522
0.0077,0.07255323851702448
0.0078000000000000005,-0.12031143515879893
0.0079,-0.031268518217833045
0.008,-0.04830270051209841
0.0081,-0.1567917333522848
0.0082,0.008304868088388448
0.0083,-0.04987546430924008
0.008400000000000001,0.051084219402306036
0.0085,-0.08573811274933543
0.0086,-0.05904956380682749
0.008700000000000001,0.04208432316495962
0.0088,0.10967494642037637
0.0089,-0.07768154227569596
0.009000000000000001,-0.1458745753828293
0.0091,-0.09214065851981779
0.0092,-0.0066333382312698825
0.009300000000000001,-0.19611720145068104
0.0094,-0.11386708098209763
0.0095,-0.0759822367907711
0.009600000000000001,0.04649354480211894
0.0097,-0.12574304816673948
0.0098,-0.034948822477705664
0.0099,0.15440152407388674
0.01,0.006576448339933358
0.010100000000000001,-0.01220882024462647
0.0102,0.041866386190236034
0.0103,0.18463603971163256
0.010400000000000001,0.06194187356750405
0.0105,-0.09848782079235034
0.0106,0.025824807653572302
0.010700000000000001,0.14266564873515244
0.0108,-0.11364099396617566
0.0109,-0.2669475916342929
0.011000000000000001,-0.09495243603617132
0.0111,-0.07755155890969027
0.0112,0.043130423227740626
0.011300000000000001,-0.041558863353971014
0.0114,-0.10674460397411334
0.0115,-0.05940294977328912
0.011600000000000001,0.04599787161360383
0.0117,-0.16651255425875336
0.0118,0.09844106947112247
0.0119,0.05775586831092658
0.012,0.009812650018016022
0.012100000000000001,0.04028609444553691
0.0122,-0.15743705057784704
0.0123,0.08957921770467929
0.012400000000000001,0.04188707616346474
0.0125,0.005601647256803698
0.0126,0.04033138225036582
0.012700000000000001,-0.035183600055109454
0.0128,0.15777763840655312
0.0129,-0.027436273655558743
0.013000000000000001,0.050457486142668095
0.0131,-0.05124147809072082
0.0132,-0.02356534839877898
0.013300000000000001,-0.09953608787915647
0.0134,-0.013087287373861271
0.0135,-0.13086638977276271
0.013600000000000001,-0.04365996009722159
0.0137,0.0819123169776985
0.013800000000000002,-0.17305013818878312
0.013900000000000001,0.01691430559906831
0.014,0.07106132915269496
0.014100000000000001,0.1648416694894834
0.0142,-0.06469134216561477
0.0143,-0.02693302458604729
0.014400000000000001,0.04149117658128998
0.0145,0.0157268129694135
0.0146,0.0068911326181450286
0.014700000000000001,-0.08469558537187505
0.0148,0.01397096754134576
0.0149,0.1406067253359464
0.015000000000000001,-0.000537195870016814
0.0151,0.14434460684637118
0.0152,0.010446002370512701
0.015300000000000001,-0.09078039610470005
0.0154,-0.14483955845214866
0.0155,0.14415533336376063
0.015600000000000001,-0.03209425309265209
0.015700000000000002,0.09742646180411524
0.0158,0.1192570716362472
0.0159,-0.04586722285753975
0.016,0.035282633544275153
0.0161,0.22084918223693803
0.0162,-0.0030917998276681086
0.016300000000000002,-0.056626440914917954
0.0164,0.128746419848811
0.0165,0.09549324334791243
0.0166,0.036857793257591094
0.0167,0.07285662497318944
0.016800000000000002,0.04279799760233082
0.016900000000000002,-0.22363157179132684
0.017,-0.05831750834817865
0.0171,0.08003834288658401
0.0172,-0.09646480981915845
0.0173,0.01565658496648947
0.017400000000000002,-0.1458051763687691
0.0175,-0.039528437036244084
0.0176,-0.02906806193812657
0.0177,0.03743802641451809
0.0178,0.027193047268874476
0.0179,0.18408184346108813
0.018000000000000002,-0.23540346960286085
0.0181,0.11122999690541675
0.0182,0.10243824751563131
0.0183,0.02276154412511075
0.0184,0.1634485993051808
0.018500000000000003,0.16769590734395293
0.018600000000000002,-0.0744352107310659
0.0187,0.10781914675824954
0.0188,0.0054881821999102414
0.0189,0.019009517091215015
0.019,-0.035706236024582304
0.019100000000000002,0.035865889744501916
