time,amplitude
0.0,-0.01046785932501909
0.0001,0.875146804151608
0.0002,0.5706561214403643
0.00030000000000000003,-0.5054749994357908
0.0004,-0.6477992967902446
0.0005,-0.1348585738915835
0.0006000000000000001,0.6767062557019482
0.0007,0.20580156766619584
0.0008,-0.39401019080812605
0.0009000000000000001,-0.5847878666885318
0.001,-0.025616663894241623
0.0011,0.6045580813121291
0.0012000000000000001,0.22067771247262707
0.0013000000000000002,-0.27640515085424616
0.0014,-0.3173129028092358
0.0015,0.041085046310843976
0.0016,0.47993788063889753
0.0017000000000000001,0.039622129039610154
0.0018000000000000002,-0.4146479744233372
0.0019,-0.2982764532809226
0.002,0.17805480186753483
0.0021000000000000003,0.4862037465451592
0.0022,0.25672989872962093
0.0023,-0.16184736945205397
0.0024000000000000002,-0.12627119830358052
0.0025,0.06477390997748507
0.0026000000000000003,0.40356398176149183
0.0027,0.07197922231547968
0.0028,-0.18181361468379373
0.0029000000000000002,-0.04351628076986658
0.003,0.037131451989956744
0.0031000000000000003,0.0020012949848471906
0.0032,0.23242609962945
0.0033,-0.07479799500585733
0.0034000000000000002,-0.12787450070641723
0.0035,0.10865925068292406
0.0036000000000000003,0.28892452601128105
0.0037,0.09622564877302134
0.0038,-0.16178971439908013
0.0039000000000000003,-0.1143710952838098
0.004,0.16302900546812327
0.0041,-0.029591714104258635
0.004200000000000001,0.09003733123481003
0.0043,-0.11030054650599343
0.0044,0.01864995196332961
0.0045000000000000005,0.02861596857704342
0.0046,0.1530857621867327
0.0047,0.06136318276347557
0.0048000000000000004,-0.13143811440662498
0.0049,-0.06645258853656
0.005,0.20414768085012022
0.0051,0.02995659854516297
0.005200000000000001,-0.09858724233377089
0.0053,-0.20494099719216535
0.0054,0.01843809663300513
0.0055000000000000005,-0.06188276992472358
0.0056,0.011819381312470685
0.0057,0.09705621449589442
0.0058000000000000005,0.14362860313746692
0.0059,0.06624982573536697
0.006,-0.015193591434497368
0.0061,-0.042288687026475986
0.006200000000000001,-0.16813678372385718
0.0063,-0.15391157246872594
0.0064,0.004207211878009518
0.006500000000000001,0.002637756644000261
0.0066,0.012500857595485006
0.0067,-0.08080330353176945
0.0068000000000000005,-0.1687107579179703
0.006900000000000001,0.03506464195112817
0.007,0.046331970263932556
0.0071,0.04052893980628039
0.007200000000000001,0.015171516921381068
0.0073,-0.03693348832138052
0.0074,0.023984737390621617
0.007500000000000001,-0.06856670751502614
0.0076,-0.15634982839557857
0.0077,0.03609556707819323
0.0078000000000000005,-0.12122314273040094
0.0079,-0.03209358386835856
0.008,0.08017040539340223
0.0081,0.08281563659156857
0.0082,-0.05040703832538308
0.0083,0.02796039492031508
0.008400000000000001,0.018339111570577427
0.0085,-0.06391735012045653
0.0086,0.05894445402637537
0.008700000000000001,-0.14760004580380076
0.0088,0.02589258935858176
0.0089,0.09263268731235107
0.009000000000000001,-0.042705958831834846
0.0091,-0.11366819427689373
0.0092,0.017746982179253648
0.009300000000000001,0.14179255725050308
0.0094,-0.152741190413757
0.0095,0.022270911165753866
0.009600000000000001,0.8680606123343354
0.0097,0.23621938437600348
0.0098,-0.49561835258099396
0.0099,-0.8206893000690078
0.01,0.03867971675251054
0.010100000000000001,0.5873682803248008
0.0102,0.3981787136509571
0.0103,-0.497848123291615
0.010400000000000001,-0.48439716477185685
0.0105,0.04517478823337392
0.0106,0.6338180337091843
0.010700000000000001,0.2682363982194748
0.0108,-0.4530661808394061
0.0109,-0.290598066869144
0.011000000000000001,-0.019595401488524455
0.0111,0.5901672971865356
0.0112,0.29666767552470097
0.011300000000000001,-0.3163002731938495
0.0114,-0.3080669135072964
0.0115,0.2070028865087471
0.011600000000000001,0.19742202672330897
0.0117,-0.03780542558705649
0.0118,-0.36817535631437837
0.0119,-0.26410163391838753
0.012,0.08688400998394952
0.012100000000000001,0.13742770646980695
0.0122,-0.12817207865970365
0.0123,-0.2976241601152807
0.012400000000000001,-0.22881928499681994
0.0125,0.08148942392783082
0.0126,0.3210012740242689
0.012700000000000001,-0.02844727013816331
0.0128,-0.2664251263681242
0.0129,-0.06546326503920594
0.013000000000000001,0.009144371590705455
0.0131,-0.0031069072313706925
0.0132,-0.11899415241890321
0.013300000000000001,-0.13413534334011304
0.0134,-0.03341350322890729
0.0135,0.0010573270259562617
0.013600000000000001,0.20325365416773272
0.0137,0.16118063567328178
0.013800000000000002,-0.09179643801565146
0.013900000000000001,-0.1671607319820147
0.014,0.10711904860331442
0.014100000000000001,0.09053725574757127
0.0142,0.029198233294220836
0.0143,-0.020775963988079696
0.014400000000000001,0.013654004740784334
0.0145,0.054382171750197834
0.0146,0.006984597151591013
0.014700000000000001,0.01790384624942816
0.0148,-0.0807849012622392
0.0149,0.0436662250109382
0.015000000000000001,0.16143697673868868
0.0151,0.05613726924245341
0.0152,0.08026047966035982
0.015300000000000001,-0.0009362640914927292
0.0154,0.07726257438559969
0.0155,0.18607348526291959
0.015600000000000001,0.06410133172844444
0.015700000000000002,0.17193274402848932
0.0158,0.02711006755495704
0.0159,-0.007252509842134741
0.016,-0.03667775544702713
0.0161,-0.01230952528695771
0.0162,0.03481321384338252
0.016300000000000002,-0.1758884009289113
0.0164,-0.030880734780336875
0.0165,0.0691179226328464
0.0166,0.17898420550288396
0.0167,-0.03196874713628441
0.016800000000000002,-0.26010671984437883
0.016900000000000002,-0.08103646565365041
0.017,-0.07697033061388966
0.0171,0.017357958906606876
0.0172,0.093410810814134
0.0173,-0.0781248215520064
0.017400000000000002,0.09481054272172805
0.0175,0.13375912516130387
0.0176,0.024505958171184346
0.0177,-0.11208031083374866
0.0178,0.017499577969112244
0.0179,-0.28630243024646596
0.018000000000000002,0.09080020497014939
0.0181,-0.04670547657969118
0.0182,0.06267906288895363
0.0183,-0.03703456030796616
0.0184,0.030372754555352977
0.018500000000000003,0.11962877401622796
0.018600000000000002,0.036095831952330105
0.0187,0.04655979270450438
0.0188,-0.0842724340648866
0.0189,-0.20448271811537697
0.019,0.030010345123042063
0.019100000000000002,0.8033876805445718
0.019200000000000002,0.4289182985204696
0.0193,-0.5855084147397354
0.0194,-0.5457707454948935
0.0195,0.007714806343248601
0.0196,0.773698691624806
0.019700000000000002,0.4108425206888545
0.0198,-0.4393144698702237
0.0199,-0.5192468187636117
0.02,0.16234399368498642
0.0201,0.5060894339083133
0.020200000000000003,0.006346727565583493
0.020300000000000002,-0.37982625166806255
0.0204,-0.3333504520655594
0.0205,0.0734051676476784
0.0206,0.40263109685346005
0.0207,0.0892398734219714
0.020800000000000003,-0.09383899048634242
0.020900000000000002,-0.3123709800107854
0.021,-0.06480589945723608
0.0211,0.36645130570187556
0.0212,0.2843881189316746
0.0213,-0.398388676104265
0.021400000000000002,-0.2579902824136116
0.021500000000000002,0.22433470352996981
0.0216,0.10386140130984889
0.0217,0.007467917874565105
0.0218,-0.3122940093449016
0.0219,-0.020742080057095214
0.022000000000000002,0.1852777714329021
0.0221,0.2866415795278087
0.0222,0.08006181640771691
0.0223,-0.17749955398289288
0.0224,-0.1645346953301185
0.022500000000000003,0.11671740164280725
0.022600000000000002,0.15482779828904103
0.0227,0.054193872109506276
0.0228,-0.270530907459163
0.0229,-0.1675984603679953
0.023,0.02088357250213558
0.023100000000000002,0.16596694122984873
0.023200000000000002,-0.13301816321148346
0.0233,-0.23380415748983668
0.0234,-0.039331918737401106
0.0235,-0.040108738824739844
0.0236,0.21765646226704471
0.023700000000000002,0.1954628163421182
0.0238,-0.26104475908327734
0.0239,-0.2342936111384122
0.024,-0.012693476994363406
0.0241,0.12653706673949755
0.024200000000000003,-0.07995883359042988
0.024300000000000002,-0.020159476999913148
0.0244,-0.016352595712183712
0.0245,0.10373345304475759
0.0246,0.031082173999557247
0.0247,0.007139711851566132
0.024800000000000003,-0.12672689920700647
0.024900000000000002,-0.04670722831235776
0.025,-0.12467764679007523
0.0251,-0.06100794090303709
0.0252,0.04593841411102545
0.0253,-0.14594165388803776
0.025400000000000002,0.056516488023536135
0.025500000000000002,-0.05043040024950196
0.0256,0.007986439925840673
0.0257,-0.07385871192727309
0.0258,-0.018239832873197137
0.025900000000000003,0.12267756981583755
0.026000000000000002,0.11265474292520747
0.0261,0.004877641084120334
0.0262,-0.11406860706324326
0.0263,-0.09701884755966506
0.0264,0.11738189010406029
0.026500000000000003,-0.04477024953705245
0.026600000000000002,0.1360055546165663
0.0267,-0.11392718697330356
0.0268,-0.029060773230785635
0.0269,0.08262655623339861
0.027,0.03541310981419761
0.027100000000000003,0.01471693553244334
0.027200000000000002,-0.09213055625464181
0.0273,0.12349902864166987
0.0274,0.10980536918186508
0.0275,0.06659325098434708
0.027600000000000003,-0.12267128918824168
0.027700000000000002,-0.029010494750165476
0.027800000000000002,0.021148717489853693
0.0279,-0.014894641493289288
0.028,-0.12007856557133476
0.0281,0.09602829460740513
0.028200000000000003,-0.06524634840181441
0.028300000000000002,0.006018628375952628
0.0284,0.06793296155455794
0.0285,0.03927967044438517
0.0286,0.7005337948886703
0.0287,0.19254274953596107
0.028800000000000003,-0.43420684247492763
0.028900000000000002,-0.7193743129206085
0.029,-0.0408344833221088
0.0291,0.7360220901260981
0.0292,0.4265205896713528
0.029300000000000003,-0.4937421673603076
0.029400000000000003,-0.8333126807389191
0.029500000000000002,0.11945842329045822
0.0296,0.5439060431014948
