timestamp,rms_value
2026-03-01 00:00:00,0.8807608647455454
2026-03-02 00:00:00,1.3759192271735121
2026-03-03 00:00:00,1.1343327380276214
2026-03-04 00:00:00,1.4315531280614882
2026-03-05 00:00:00,1.52317102435585
2026-03-06 00:00:00,1.6352744404552215
2026-03-07 00:00:00,2.243139924214617
2026-03-08 00:00:00,2.034139959325601
2026-03-09 00:00:00,2.004073320340829
2026-03-10 00:00:00,2.5531427414965626
2026-03-11 00:00:00,2.8079807885352968
2026-03-12 00:00:00,2.6517407979305276
2026-03-13 00:00:00,2.6916215141614135
2026-03-14 00:00:00,3.016061009669567
2026-03-15 00:00:00,3.609229264416685
2026-03-16 00:00:00,3.790518817995334
2026-03-17 00:00:00,4.013729461488102
2026-03-18 00:00:00,3.8846449821029374
2026-03-19 00:00:00,3.785511723926332
2026-03-20 00:00:00,4.478235254665856
2026-03-21 00:00:00,4.591556304290231
2026-03-22 00:00:00,4.17817934535646
2026-03-23 00:00:00,4.995638025268164
2026-03-24 00:00:00,4.8495846323885
2026-03-25 00:00:00,5.140841626709874
2026-03-26 00:00:00,5.302689961926906
2026-03-27 00:00:00,5.531209380057308
2026-03-28 00:00:00,5.572497642562166
2026-03-29 00:00:00,5.519489973194717
2026-03-30 00:00:00,6.134298544378337
