-62.474367281818594,11.710580660864693,-12.286029693641492,18.86050444890047,-14.726397360370498,12.529092172234988,3.9448588455297298,4.114862323696629,6.742358553708802,-4.818849913190743,-10.0487312905567,2.176005449095576,7.976955353360807
-55.77772931132433,13.035306074446948,-13.159190114186025,17.47353789709494,-17.74083334465851,10.208944905180678,4.474256942145794,0.6965719238788003,7.867590967083206,-5.307354807457394,-9.323950445353068,2.0609951718490263,8.342592412624745
-59.65586359825153,11.608165718380448,-13.763114062096228,19.47302886614723,-17.96825243141461,11.492529352394948,6.676305162350351,0.33523448223455043,8.252277993105475,-5.845341189769416,-9.922821440793319,4.013140116590583,9.63530456365575
-58.772269075915254,12.414653401778384,-14.050471603362752,17.84700013601123,-19.805214551224374,11.452036069493506,6.43268150223006,0.9422527153146253,7.526818918556604,-5.415467697528557,-9.182958340126412,3.246142642794119,8.06322275427717
-58.77614070678195,11.796758215724116,-14.096101405970286,18.939423157256613,-17.501311864847146,11.104754073247502,6.922608287858025,1.5839249254015897,8.640477071845824,-5.614955478574057,-9.868572408304933,3.2312266139431096,8.261349062736441
-61.44616362501268,12.59625120034017,-12.741056738215013,20.84924355256093,-18.387133743584318,11.711169747136015,8.201840355712896,1.7132885136724592,8.79139187486541,-4.852080655124088,-9.53166740737354,4.1491019705682435,8.88113151208424
-60.944060355972354,12.8328635208078,-14.409980944631698,17.607771345313505,-18.822466715772933,13.605929229053897,6.641818475695256,0.7040258204353191,9.362205416278876,-3.937291350982573,-9.982925182200585,2.5732407924018323,7.867779562079331
-60.37237854865555,11.988414928057495,-13.891869937659294,18.171852871354766,-19.274801839547205,11.293678531096036,6.750647118152723,1.0162363290874705,9.038293844239105,-4.079567426216353,-10.148299200359444,4.680807909940399,9.46164092745235
-58.99716458191805,12.592420374572653,-12.274008382879254,19.423196075193037,-17.499564208665,11.000049302034782,6.0673050577491265,1.197753353721146,8.619930501998628,-4.8150288324401185,-9.907696062675626,3.0652408160918907,9.338078596092942
-61.653595203250525,11.361773729837791,-14.14988876079412,19.203191011033518,-17.72362193586516,10.876597690990298,7.327063381439506,0.5164077027001861,7.4439683337155165,-5.518979817150534,-10.08868524040217,2.6514473461306745,7.413773122324027
-59.9072745150256,11.199172546483693,-13.620298538574419,20.24916707336575,-16.83959447792459,12.217621582683526,6.245879529880041,0.2078218212061915,8.841409598632188,-3.9745088911638367,-9.218885374486117,3.017592207834952,7.651578138748194
-61.11928022907554,9.763305029386142,-13.726183587912388,19.252753525941266,-18.819233373852384,11.600568894361272,5.38629560799345,0.3415735026839727,7.722458364386176,-5.778162214394691,-10.16316167536649,2.7755731674199864,8.819783645156843
-60.34580927097865,11.303661201504935,-15.557810773141926,19.38142987816078,-18.602042449840884,12.076879465042522,6.832497044947929,1.5453352408657115,7.85012802061006,-3.8328708025896887,-8.72086051777914,4.45876294810287,8.584130422985268
-60.962620939548934,13.105166937459854,-14.11190025456827,19.35440409641255,-17.181561613833125,10.743069283811712,5.990312557013571,1.302496148585169,8.17831651944751,-5.110072453320452,-10.13603768519735,3.7481338449609214,8.695279990418086
-61.32192290093176,11.6474660305549,-13.967586708757453,17.37708838130185,-18.470939557517838,11.33317303771427,5.317598169542972,0.4286777412478824,8.14886138617608,-4.092501017701838,-9.57966305824951,3.300444746386571,8.529170264389458
-61.22486987369492,11.903906447271968,-12.83513673196798,18.952021744398373,-19.800304477248886,10.926320367099406,6.780713487297125,0.39103601402530175,7.880443331013268,-2.52091040215623,-9.126278870156572,3.9640119094322372,9.289489533067748
-62.47992126212069,10.825007505700372,-13.364806984457237,19.786619869871256,-18.338414597422176,11.830975885202655,6.184306658552454,0.8206954450553656,7.252129118526002,-5.0506736561112335,-9.658534287049074,2.8192700678519844,8.142003145223635
-58.8177765793307,12.623650069683451,-14.718101441137827,17.175245228992033,-18.511383429797426,12.146364119075566,6.928862912839784,1.4728809348247889,7.726739390890916,-4.621066583256663,-9.454396285051967,4.524907393844761,8.953766479506735
-60.30274555853635,11.356903033566885,-14.921822163707288,18.81791417221518,-18.53240771444462,12.521927558257191,5.861210360532327,-0.08615672465256259,8.637969729220558,-3.545278462386225,-9.465685778025682,2.821851084420545,8.307340082364107
-62.041343711343515,12.655422933790037,-12.56369937879516,19.19358120670488,-19.636035859113445,12.66961298914511,6.410337824554943,0.7924956933211016,7.6295275083933385,-4.714210193375809,-9.152102887050305,3.9037311656097784,9.231392255181596
