timestamp,rms_value
2026-01-01 00:00:00,1.9319443318173302
2026-01-02 00:00:00,1.907428033555222
2026-01-03 00:00:00,2.0966961669795827
2026-01-04 00:00:00,2.028142653771959
2026-01-05 00:00:00,1.953098728580335
2026-01-06 00:00:00,2.0026387852688434
2026-01-07 00:00:00,2.02329308097415
2026-01-08 00:00:00,2.0228705841804127
2026-01-09 00:00:00,2.21747097664521
2026-01-10 00:00:00,1.939377509382128
2026-01-11 00:00:00,2.1151505204625978
2026-01-12 00:00:00,1.9566645094938706
2026-01-13 00:00:00,2.134338370013635
2026-01-14 00:00:00,2.054815633276844
2026-01-15 00:00:00,2.1095915141206474
2026-01-16 00:00:00,1.9530983515107916
2026-01-17 00:00:00,1.8891461262166334
2026-01-18 00:00:00,2.0025191255745862
2026-01-19 00:00:00,2.0622331283132294
2026-01-20 00:00:00,2.0160269456231323
2026-01-21 00:00:00,2.0725765674353633
2026-01-22 00:00:00,1.7928333527365163
2026-01-23 00:00:00,1.9930432547766144
2026-01-24 00:00:00,1.90792391892875
2026-01-25 00:00:00,2.0496273319701204
2026-01-26 00:00:00,2.055474028807504
2026-01-27 00:00:00,1.9716940983500248
2026-01-28 00:00:00,2.0088117255500055
2026-01-29 00:00:00,1.9832657094332884
2026-01-30 00:00:00,2.082878754276051
2026-01-31 00:00:00,1.974982867668219
2026-02-01 00:00:00,1.9882142699612755
2026-02-02 00:00:00,1.7840404490540447
2026-02-03 00:00:00,2.0918695644049556
2026-02-04 00:00:00,1.9504545042646628
2026-02-05 00:00:00,2.103163453559192
2026-02-06 00:00:00,1.9656596471585732
2026-02-07 00:00:00,2.181544504744043
2026-02-08 00:00:00,2.019690572710809
2026-02-09 00:00:00,1.9449170694130098
2026-02-10 00:00:00,1.9671945537234317
2026-02-11 00:00:00,1.9855373009901722
2026-02-12 00:00:00,1.9487942922606072
2026-02-13 00:00:00,1.9131512586603983
2026-02-14 00:00:00,2.000983471718829
2026-02-15 00:00:00,1.9489886671346308
2026-02-16 00:00:00,1.9527164753669721
2026-02-17 00:00:00,1.9762525206134829
2026-02-18 00:00:00,1.924258281402082
2026-02-19 00:00:00,2.0198046634377493
2026-02-20 00:00:00,2.101081153980571
2026-02-21 00:00:00,1.9347400893539248
2026-02-22 00:00:00,1.9142511781903122
2026-02-23 00:00:00,2.1151267314703373
2026-02-24 00:00:00,1.865283512409002
2026-02-25 00:00:00,1.9283896065334774
2026-02-26 00:00:00,1.987274282867115
2026-02-27 00:00:00,1.8977209965385353
2026-02-28 00:00:00,2.149355606174604
2026-03-01 00:00:00,2.0413538018843087
2026-03-02 00:00:00,1.9593671401988908
2026-03-03 00:00:00,2.140947444920236
2026-03-04 00:00:00,1.9457414161635869
2026-03-05 00:00:00,2.1031098088321287
2026-03-06 00:00:00,2.041657930055179
2026-03-07 00:00:00,1.9793354310428761
2026-03-08 00:00:00,2.014155418357073
2026-03-09 00:00:00,1.938840118906411
2026-03-10 00:00:00,1.8184244113395798
2026-03-11 00:00:00,2.090197651255177
2026-03-12 00:00:00,2.107196385404037
2026-03-13 00:00:00,1.9132258684964716
2026-03-14 00:00:00,2.0282819971178747
2026-03-15 00:00:00,2.0220328403221215
2026-03-16 00:00:00,2.1089685355781684
2026-03-17 00:00:00,1.9171254995921407
2026-03-18 00:00:00,2.045215065830856
2026-03-19 00:00:00,1.9742770763022643
2026-03-20 00:00:00,2.1221107437658886
2026-03-21 00:00:00,2.074152231996159
2026-03-22 00:00:00,2.0410984549317566
2026-03-23 00:00:00,1.975245220595726
2026-03-24 00:00:00,1.9896701336998652
2026-03-25 00:00:00,1.9796179815225277
2026-03-26 00:00:00,1.908375086965179
2026-03-27 00:00:00,2.0037856388860753
2026-03-28 00:00:00,1.9600799704020102
2026-03-29 00:00:00,2.0970705608353195
2026-03-30 00:00:00,1.9608705121869234
2026-03-31 00:00:00,1.9927887575862222
2026-04-01 00:00:00,1.9643201890660356
2026-04-02 00:00:00,1.941092479753512
2026-04-03 00:00:00,2.131392433067218
2026-04-04 00:00:00,2.080544099782987
2026-04-05 00:00:00,1.961900713844924
2026-04-06 00:00:00,1.79029771712559
2026-04-07 00:00:00,2.0171202381851874
2026-04-08 00:00:00,1.908697162411627
2026-04-09 00:00:00,2.064945321586536
2026-04-10 00:00:00,2.07494734532255
2026-04-11 00:00:00,1.8807966209995899
2026-04-12 00:00:00,2.093203882236693
2026-04-13 00:00:00,1.9307216010247275
2026-04-14 00:00:00,1.989187450861391
2026-04-15 00:00:00,1.955168179500863
2026-04-16 00:00:00,1.8869532486710543
2026-04-17 00:00:00,1.9769305324525004
2026-04-18 00:00:00,2.0849697131561147
2026-04-19 00:00:00,2.003659930481083
2026-04-20 00:00:00,2.2548747924707984
2026-04-21 00:00:00,2.1584062000487436
2026-04-22 00:00:00,1.8914192530703895
2026-04-23 00:00:00,2.137553670443856
2026-04-24 00:00:00,2.033392081626015
2026-04-25 00:00:00,1.9729851632783109
2026-04-26 00:00:00,1.9761676237597017
2026-04-27 00:00:00,2.045011784023424
2026-04-28 00:00:00,2.049758592962164
2026-04-29 00:00:00,2.064682134172311
2026-04-30 00:00:00,1.8471354624478888
2026-05-01 00:00:00,1.955419406415556
2026-05-02 00:00:00,1.9425122869512481
2026-05-03 00:00:00,2.109023933876463
2026-05-04 00:00:00,2.0486188864679717
2026-05-05 00:00:00,2.0187288630265785
2026-05-06 00:00:00,2.0897703830629677
2026-05-07 00:00:00,1.9656960417732774
2026-05-08 00:00:00,1.9501938114876594
2026-05-09 00:00:00,2.05117689230013
2026-05-10 00:00:00,2.0083823289168987
2026-05-11 00:00:00,2.252953634271999
2026-05-12 00:00:00,2.076926229501307
2026-05-13 00:00:00,2.0581340281754748
2026-05-14 00:00:00,1.9710104985677863
2026-05-15 00:00:00,2.0142263638542657
2026-05-16 00:00:00,2.054771487525138
2026-05-17 00:00:00,1.9833672433966827
2026-05-18 00:00:00,2.0528763212258787
2026-05-19 00:00:00,2.063111967431583
2026-05-20 00:00:00,1.9389445838263193
2026-05-21 00:00:00,2.1023030905999636
2026-05-22 00:00:00,2.0308353077686983
2026-05-23 00:00:00,2.047555891879271
